datetime,temp,tempmax,tempmin,humidity,dew,precip,precipprob,windspeed,pressure,cloudcover,solarenergy,uvindex
2021-06-25,26.3,33.0,20.1,40.5,10.9,0.0,0.0,16.7,1010.3,2.3,29.3,10.0
2021-06-26,26.4,33.6,21.5,41.1,11.8,0.0,0.0,19.5,1008.5,4.1,29.1,10.0
2021-06-27,27.2,34.2,20.9,42.5,12.7,0.0,0.0,20.3,1008.9,5.1,29.2,10.0
2021-06-28,28.6,35.0,23.5,36.5,11.8,0.0,0.0,21.7,1010.1,0.0,29.2,10.0
2021-06-29,28.5,35.1,21.9,34.7,11.1,0.0,0.0,21.0,1009.9,2.5,29.3,10.0
2021-06-30,28.9,35.9,22.2,33.8,10.9,0.0,0.0,21.3,1010.1,0.7,29.2,10.0
2021-07-01,28.5,34.6,21.9,33.5,10.6,0.0,0.0,26.7,1010.9,0.0,29.1,10.0
2021-07-02,29.3,36.3,22.1,26.6,7.9,0.0,0.0,18.7,1011.2,1.0,29.4,10.0
2021-07-03,29.4,35.9,24.7,26.6,7.8,0.0,0.0,27.6,1009.4,0.0,29.4,10.0
2021-07-04,25.2,31.1,20.4,44.5,11.8,0.0,0.0,27.7,1008.5,16.4,27.6,10.0
2021-07-05,24.7,31.9,19.3,59.7,15.8,0.0,0.0,18.0,1008.8,26.4,26.9,10.0
2021-07-06,24.2,30.6,17.6,53.1,13.6,0.0,0.0,18.7,1008.7,23.7,27.6,10.0
2021-07-07,26.3,33.0,20.3,41.5,11.9,0.0,0.0,21.7,1009.2,9.1,28.5,10.0
2021-07-08,27.9,34.2,21.6,37.8,11.7,0.0,0.0,17.5,1010.5,3.9,28.9,10.0
2021-07-09,27.1,32.9,21.4,42.1,12.8,0.0,0.0,22.0,1009.5,3.6,28.5,10.0
2021-07-10,27.0,33.4,22.4,43.2,13.2,0.0,0.0,20.9,1006.7,2.2,27.7,10.0
2021-07-11,27.6,33.4,22.5,41.7,13.2,0.0,0.0,21.8,1007.4,11.7,28.4,10.0
2021-07-12,27.7,33.9,22.2,38.5,12.1,0.0,0.0,20.9,1009.8,10.9,28.4,10.0
2021-07-13,27.3,32.9,22.2,35.6,10.5,0.0,0.0,29.9,1009.2,7.4,28.1,10.0
2021-07-14,26.9,32.9,21.9,36.2,10.5,0.0,0.0,22.0,1007.8,4.0,28.1,10.0
2021-07-15,27.6,33.8,21.8,38.2,11.8,0.0,0.0,21.1,1006.3,15.1,27.0,10.0
2021-07-16,28.4,34.8,22.0,35.6,11.3,0.0,0.0,21.4,1006.8,21.7,28.0,10.0
2021-07-17,28.9,35.0,23.8,32.9,10.7,0.0,0.0,20.0,1007.5,9.5,28.2,10.0
2021-07-18,30.0,37.5,22.3,24.6,7.3,0.0,0.0,15.3,1007.5,0.0,29.0,10.0
2021-07-19,31.3,37.7,24.7,25.6,9.1,0.0,0.0,19.6,1009.2,4.2,28.1,10.0
2021-07-20,28.6,33.6,22.7,35.3,11.4,0.0,0.0,22.7,1010.9,10.0,27.3,10.0
2021-07-21,25.3,31.8,20.2,56.7,15.4,0.0,0.0,22.3,1010.5,9.8,27.6,10.0
2021-07-22,25.0,31.8,20.2,60.8,16.3,0.0,0.0,22.9,1008.6,20.9,26.0,10.0
2021-07-23,24.8,30.3,20.0,55.8,15.2,0.0,0.0,24.0,1006.7,36.2,25.7,9.0
2021-07-24,24.6,30.1,20.2,65.2,17.3,0.0,0.0,19.4,1007.1,49.3,19.6,7.0
2021-07-25,26.4,32.5,21.0,63.8,18.4,0.0,0.0,20.3,1008.6,25.4,25.1,9.0
2021-07-26,27.7,33.7,22.6,51.8,16.2,0.0,0.0,21.9,1010.7,9.2,26.2,9.0
2021-07-27,27.2,33.3,21.4,46.7,14.3,0.0,0.0,24.0,1010.8,12.3,27.8,10.0
2021-07-28,27.4,34.0,22.0,45.4,14.1,0.0,0.0,28.3,1008.2,5.2,27.1,10.0
2021-07-29,27.3,33.8,22.2,44.8,13.8,0.0,0.0,24.2,1006.8,13.9,26.9,10.0
2021-07-30,27.2,33.9,21.7,41.1,12.6,0.0,0.0,24.5,1006.1,8.1,26.9,10.0
2021-07-31,27.7,34.4,22.5,35.4,10.7,0.0,0.0,19.6,1006.5,6.4,28.0,10.0
2021-08-01,28.8,36.4,21.6,30.1,9.3,0.0,0.0,25.7,1007.3,5.4,28.2,10.0
2021-08-02,29.4,35.7,22.6,27.0,8.0,0.0,0.0,20.2,1007.4,2.8,28.3,10.0
2021-08-03,29.3,35.7,23.1,29.5,9.4,0.0,0.0,20.8,1009.0,0.0,28.2,10.0
2021-08-04,30.1,37.1,23.6,30.8,10.4,0.0,0.0,22.3,1011.2,1.5,27.6,10.0
2021-08-05,30.4,36.2,24.1,25.4,8.0,0.0,0.0,25.4,1010.4,0.0,27.8,10.0
2021-08-06,30.4,36.0,25.4,23.2,6.8,0.0,0.0,29.1,1007.6,9.6,26.5,9.0
2021-08-07,30.3,36.7,24.8,24.8,7.5,0.0,0.0,25.0,1007.9,0.0,27.6,10.0
2021-08-08,27.0,32.3,22.9,51.6,15.6,0.0,0.0,23.6,1010.4,21.9,26.2,9.0
2021-08-09,26.6,32.4,22.4,52.4,15.5,0.0,0.0,21.6,1012.4,20.3,25.5,9.0
2021-08-10,26.9,32.7,21.6,47.8,14.5,0.0,0.0,20.8,1010.4,12.1,25.0,9.0
2021-08-11,27.6,34.4,21.6,45.6,14.2,0.0,0.0,20.0,1008.4,12.5,25.7,9.0
2021-08-12,26.9,33.0,21.6,49.0,14.7,0.0,0.0,22.9,1009.9,21.7,24.2,9.0
2021-08-13,28.0,33.3,22.5,36.4,11.4,0.0,0.0,19.7,1012.1,10.1,25.8,9.0
2021-08-14,27.6,33.5,21.6,39.0,12.1,0.0,0.0,25.8,1011.2,12.7,25.9,9.0
2021-08-15,27.0,33.3,21.1,43.5,12.8,0.0,0.0,27.3,1010.3,8.0,26.4,10.0
2021-08-16,26.0,31.6,21.4,49.5,14.0,0.0,0.0,28.7,1011.6,10.8,25.5,9.0
2021-08-17,25.7,31.5,21.0,49.5,13.9,0.0,0.0,21.4,1011.8,24.8,25.0,9.0
2021-08-18,24.4,31.1,18.8,60.2,15.2,0.0,0.0,19.7,1009.4,14.9,26.0,10.0
2021-08-19,24.5,32.0,18.7,56.3,14.4,0.0,0.0,19.7,1007.7,13.1,25.9,10.0
2021-08-20,27.0,35.0,20.3,42.7,12.5,0.0,0.0,13.8,1008.1,10.1,26.5,10.0
2021-08-21,29.0,37.0,22.2,46.6,15.5,0.0,0.0,19.6,1008.7,12.2,25.2,9.0
2021-08-22,27.8,33.9,22.6,47.0,15.2,0.0,0.0,21.6,1009.0,7.0,25.4,9.0
2021-08-23,26.3,32.4,21.0,47.8,14.0,0.0,0.0,17.0,1009.5,16.3,25.3,9.0
2021-08-24,26.7,34.0,19.0,39.6,11.1,0.0,0.0,13.6,1010.4,7.0,25.9,10.0
2021-08-25,28.4,35.4,21.5,39.5,12.7,0.0,0.0,10.9,1011.4,0.9,25.7,9.0
2021-08-26,29.8,37.0,21.8,38.6,13.6,0.0,0.0,8.4,1011.0,3.2,25.5,9.0
2021-08-27,30.6,37.9,24.1,42.8,15.9,0.0,0.0,15.7,1011.0,26.0,25.0,9.0
2021-08-28,29.9,35.8,25.4,36.6,13.1,0.0,0.0,18.9,1010.5,9.8,24.5,9.0
2021-08-29,26.9,32.8,21.8,44.7,13.1,0.0,0.0,22.1,1009.9,8.1,24.7,9.0
2021-08-30,26.5,33.1,20.4,42.5,12.1,0.0,0.0,21.8,1011.1,21.2,24.9,9.0
2021-08-31,26.4,34.1,20.4,55.5,15.9,0.0,0.0,18.3,1012.3,12.8,24.4,9.0
2021-09-01,27.2,34.5,20.6,46.7,14.3,0.0,0.0,20.0,1011.3,5.4,24.6,9.0
2021-09-02,25.6,33.0,19.2,55.5,15.4,0.0,0.0,17.0,1010.6,6.0,24.9,9.0
2021-09-03,25.4,32.5,20.0,55.5,15.1,0.0,0.0,21.7,1009.9,26.2,24.1,9.0
2021-09-04,25.2,32.0,18.6,55.7,14.6,0.0,0.0,20.1,1010.6,18.3,23.7,9.0
2021-09-05,24.6,31.8,19.6,55.5,14.4,0.0,0.0,20.2,1011.3,15.3,23.3,9.0
2021-09-06,23.7,30.4,18.6,62.1,15.4,0.0,0.0,21.6,1012.1,19.1,23.1,9.0
2021-09-07,23.5,29.9,18.3,64.1,15.8,0.0,0.0,17.1,1015.0,33.7,22.5,9.0
2021-09-08,24.3,31.1,17.9,57.2,14.1,0.0,0.0,22.0,1015.7,9.7,23.4,9.0
2021-09-09,26.7,33.1,21.0,37.8,10.8,0.0,0.0,27.4,1014.3,2.3,23.6,9.0
2021-09-10,24.6,29.8,20.0,56.5,15.2,0.0,0.0,26.0,1014.6,39.3,19.8,8.0
2021-09-11,22.2,27.9,18.2,63.9,14.6,0.0,0.0,25.5,1013.7,50.0,20.9,8.0
2021-09-12,22.0,27.9,17.5,68.1,15.4,0.0,0.0,19.5,1012.6,37.3,17.6,7.0
2021-09-13,23.8,31.1,17.6,53.8,12.6,0.0,0.0,17.8,1012.1,9.7,23.0,9.0
2021-09-14,24.7,30.0,20.2,51.4,13.6,0.0,0.0,22.2,1012.6,20.9,21.3,8.0
2021-09-15,23.1,28.7,18.5,57.6,13.7,0.0,0.0,19.0,1013.8,16.6,20.2,8.0
2021-09-16,21.7,26.6,17.5,66.5,14.7,0.0,0.0,16.8,1014.3,25.4,19.7,8.0
2021-09-17,22.2,28.0,17.0,58.8,12.8,0.0,0.0,20.2,1012.1,21.2,21.2,8.0
2021-09-18,23.2,30.2,15.9,53.0,12.5,0.0,0.0,17.7,1013.6,17.8,21.2,8.0
2021-09-19,23.9,30.9,17.4,52.2,12.6,0.0,0.0,19.3,1015.5,3.3,22.4,9.0
2021-09-20,25.6,32.4,18.7,41.7,11.0,0.0,0.0,15.6,1016.1,1.8,22.2,9.0
2021-09-21,26.1,33.2,19.3,41.1,11.1,0.0,0.0,21.6,1015.1,6.6,22.1,9.0
2021-09-22,25.2,31.2,20.1,43.2,11.3,0.0,0.0,21.0,1011.2,12.0,21.3,9.0
2021-09-23,22.4,27.1,19.3,64.4,14.9,0.0,0.0,32.1,1010.7,53.7,17.5,6.0
2021-09-24,20.5,24.7,17.5,66.0,13.6,0.046,0.0,29.8,1012.4,54.1,14.9,6.0
2021-09-25,20.6,26.9,14.8,55.1,10.3,0.0,0.0,11.8,1016.8,18.6,21.0,8.0
2021-09-26,24.5,32.8,17.4,33.4,6.2,0.0,0.0,13.2,1016.4,3.2,21.8,9.0
2021-09-27,23.7,30.3,18.7,45.3,10.5,0.0,0.0,24.4,1012.9,17.6,19.5,8.0
2021-09-28,21.4,26.9,16.2,65.3,14.1,0.0,0.0,18.6,1013.2,27.9,18.5,7.0
2021-09-29,21.2,27.9,15.6,66.4,13.9,0.0,0.0,19.4,1013.0,30.6,19.0,8.0
2021-09-30,22.1,29.4,15.8,55.0,12.0,0.0,0.0,17.4,1013.2,15.9,19.2,8.0
2021-10-01,23.5,30.4,16.5,45.1,10.3,0.0,0.0,9.4,1012.3,22.1,19.7,8.0
2021-10-02,22.5,27.5,18.7,61.3,14.4,0.0,0.0,20.8,1011.7,30.8,17.1,7.0
2021-10-03,20.5,26.3,16.3,68.8,14.1,0.0,0.0,22.2,1014.3,32.5,16.0,6.0
2021-10-04,20.7,27.1,15.3,61.9,12.1,0.0,0.0,16.1,1015.9,19.7,19.7,8.0
2021-10-05,20.4,27.9,15.4,60.6,11.7,0.0,0.0,21.9,1014.4,10.9,18.5,8.0
2021-10-06,20.0,26.8,13.7,55.4,9.5,0.0,0.0,19.4,1014.2,1.8,19.4,8.0
2021-10-07,21.8,29.9,13.9,39.2,5.4,0.0,0.0,11.9,1014.5,0.7,20.2,8.0
2021-10-08,24.7,32.1,17.3,26.0,3.0,0.0,0.0,14.2,1014.3,0.0,19.6,8.0
2021-10-09,24.4,31.0,18.8,37.1,8.5,0.0,0.0,20.0,1015.4,0.8,19.5,8.0
2021-10-10,23.7,32.0,17.7,49.2,11.7,0.0,0.0,20.2,1016.7,5.0,18.0,8.0
2021-10-11,23.1,29.9,16.2,45.2,10.0,0.0,0.0,14.4,1015.2,6.2,19.0,8.0
2021-10-12,24.1,29.7,18.5,43.5,10.2,0.32,100.0,21.0,1012.7,41.2,13.8,5.0
2021-10-13,23.9,29.4,20.0,40.6,9.3,0.3,0.0,21.1,1013.5,38.8,14.8,6.0
2021-10-14,24.1,31.0,19.5,38.4,8.5,0.0,0.0,18.2,1016.1,20.9,18.0,8.0
2021-10-15,24.0,31.6,18.1,39.0,8.7,0.0,0.0,17.7,1016.6,21.6,17.3,7.0
2021-10-16,22.0,27.2,17.8,40.7,7.4,0.0,0.0,16.7,1017.2,26.4,11.8,5.0
2021-10-17,20.4,26.3,16.9,54.5,10.4,0.0,0.0,28.5,1018.1,38.0,15.4,7.0
2021-10-18,19.1,24.4,14.2,63.6,11.5,0.0,0.0,16.6,1018.3,56.0,14.2,6.0
2021-10-19,18.0,22.5,14.2,67.8,11.7,0.0,0.0,20.1,1019.7,47.1,14.3,6.0
2021-10-20,18.1,23.4,13.2,69.2,12.0,0.0,0.0,16.4,1021.1,39.8,14.8,7.0
2021-10-21,18.9,25.3,13.1,56.3,9.3,0.0,0.0,11.4,1021.3,22.4,15.3,7.0
2021-10-22,20.1,27.0,15.1,48.5,8.3,0.0,0.0,18.8,1019.2,19.0,16.7,7.0
2021-10-23,18.7,23.9,13.8,59.1,10.2,0.0,0.0,22.7,1019.4,23.2,15.2,7.0
2021-10-24,18.7,26.6,13.4,59.9,9.8,0.0,0.0,13.0,1019.0,13.9,16.3,7.0
2021-10-25,18.8,25.5,13.1,57.0,9.5,0.0,0.0,16.2,1017.0,12.7,15.2,7.0
2021-10-26,18.5,24.9,13.9,64.5,11.1,0.0,0.0,16.9,1016.9,14.2,15.1,7.0
2021-10-27,19.3,25.1,13.7,51.9,8.5,0.0,0.0,15.5,1018.0,5.8,15.8,7.0
2021-10-28,20.6,27.6,14.6,39.4,5.5,0.0,0.0,11.8,1017.4,14.0,16.0,7.0
2021-10-29,22.4,29.1,17.8,31.3,4.0,0.0,0.0,13.7,1014.6,28.7,15.4,7.0
2021-10-30,20.6,25.2,16.7,48.4,9.0,0.0,0.0,16.7,1017.5,27.2,10.4,4.0
2021-10-31,19.8,23.7,16.0,54.1,10.1,0.183,0.0,20.7,1020.8,42.1,4.8,2.0
2021-11-01,19.7,24.8,15.4,55.3,10.3,3.941,100.0,16.6,1018.5,48.0,9.3,4.0
2021-11-02,18.8,23.1,13.2,65.0,11.8,0.054,0.0,16.2,1018.2,32.1,12.6,6.0
2021-11-03,17.7,23.1,13.5,70.8,12.0,0.0,0.0,13.6,1020.3,21.1,13.4,6.0
2021-11-04,18.8,25.0,12.3,59.7,10.1,0.0,0.0,7.4,1021.0,0.4,15.5,7.0
2021-11-05,20.5,27.2,15.0,44.1,6.9,0.0,0.0,10.2,1019.2,0.0,15.8,7.0
2021-11-06,20.4,27.7,14.9,32.6,2.8,0.0,0.0,10.4,1017.7,3.4,15.8,7.0
2021-11-07,19.8,26.8,14.4,34.5,3.0,0.0,0.0,11.3,1016.1,0.6,15.7,7.0
2021-11-08,19.5,26.9,14.1,31.1,1.2,0.0,0.0,13.7,1017.9,4.2,15.6,7.0
2021-11-09,19.2,26.7,13.9,26.4,-1.2,0.0,0.0,14.2,1020.5,7.5,15.5,7.0
2021-11-10,17.7,25.6,10.9,36.5,1.7,0.0,0.0,27.9,1017.3,9.9,15.5,7.0
2021-11-11,15.8,21.9,9.6,47.0,3.7,0.0,0.0,20.8,1015.5,6.4,14.4,7.0
2021-11-12,16.5,22.8,10.6,28.6,-3.0,0.0,0.0,17.5,1016.9,28.5,14.9,7.0
2021-11-13,17.7,22.8,12.6,26.7,-2.0,0.0,0.0,24.9,1020.3,37.1,13.8,6.0
2021-11-14,18.3,21.8,14.6,26.9,-1.4,0.054,0.0,22.5,1019.3,44.3,8.2,4.0
2021-11-15,18.1,23.1,14.1,38.9,3.3,0.0,0.0,17.6,1016.7,23.9,13.5,6.0
2021-11-16,17.5,23.1,13.0,40.3,3.6,0.0,0.0,12.5,1016.7,16.7,14.0,6.0
2021-11-17,18.1,24.1,13.3,39.0,3.5,0.0,0.0,12.0,1017.7,34.8,13.1,6.0
2021-11-18,16.7,22.6,12.3,53.5,6.9,0.0,0.0,14.7,1018.9,20.1,12.6,6.0
2021-11-19,15.1,18.3,12.4,78.3,11.3,0.046,0.0,20.4,1015.6,43.2,7.8,4.0
2021-11-20,12.3,14.2,9.4,87.7,10.3,7.862,100.0,18.2,1011.3,57.7,5.6,3.0
2021-11-21,10.9,14.5,8.4,83.1,8.1,2.95,100.0,17.6,1014.1,48.8,10.5,6.0
2021-11-22,12.3,17.8,6.9,70.8,6.8,0.0,0.0,7.4,1021.1,32.5,11.4,6.0
2021-11-23,13.8,19.9,9.2,66.1,7.1,0.0,0.0,10.2,1023.1,6.4,13.4,6.0
2021-11-24,14.5,20.8,9.8,60.0,6.3,0.0,0.0,10.2,1019.0,29.2,13.2,6.0
2021-11-25,15.1,21.2,10.5,59.7,6.9,0.0,0.0,9.4,1017.3,23.8,11.3,5.0
2021-11-26,14.5,20.5,9.4,62.6,6.8,0.0,0.0,7.5,1020.6,17.5,12.7,6.0
2021-11-27,15.9,23.2,9.9,52.5,5.4,0.0,0.0,14.4,1022.4,21.3,13.3,6.0
2021-11-28,17.6,24.8,10.7,41.3,3.2,0.0,0.0,14.8,1021.1,14.2,13.2,6.0
2021-11-29,19.2,26.0,13.7,35.8,3.1,0.0,0.0,10.3,1021.8,19.3,12.9,6.0
2021-11-30,19.0,26.5,13.1,35.8,2.8,0.0,0.0,18.4,1018.1,31.4,12.8,6.0
2021-12-01,14.0,16.2,11.2,81.0,10.7,1.889,100.0,25.6,1015.4,61.3,7.0,3.0
2021-12-02,12.4,15.9,9.4,69.1,6.7,0.246,0.0,25.9,1019.0,48.8,8.2,4.0
2021-12-03,12.3,17.6,7.2,60.2,4.0,0.0,0.0,13.0,1021.3,52.3,11.7,6.0
2021-12-04,13.7,19.3,8.0,47.0,2.3,0.0,0.0,11.4,1018.0,43.6,9.2,5.0
2021-12-05,13.9,17.9,11.2,57.0,5.1,1.281,100.0,30.8,1014.3,29.3,11.6,6.0
2021-12-06,13.8,18.1,10.6,63.0,6.4,0.229,0.0,20.5,1020.9,42.2,9.9,5.0
2021-12-07,14.1,16.8,11.8,42.8,1.5,0.0,0.0,18.8,1017.1,48.4,5.1,3.0
2021-12-08,11.5,14.0,8.7,57.3,3.1,15.184,100.0,37.1,1015.5,42.7,12.0,6.0
2021-12-09,10.6,13.4,8.5,87.1,8.5,12.233,100.0,29.5,1023.1,58.0,6.0,3.0
2021-12-10,11.8,17.8,6.7,68.6,5.6,0.0,0.0,22.7,1024.4,16.7,12.0,6.0
2021-12-11,13.1,19.0,7.2,52.7,3.3,0.0,0.0,14.5,1021.9,11.5,12.5,6.0
2021-12-12,14.9,20.6,8.6,47.1,3.2,0.0,0.0,11.2,1022.0,27.5,11.4,5.0
2021-12-13,16.7,21.8,12.9,36.2,1.4,0.0,0.0,12.8,1019.2,27.3,9.7,5.0
2021-12-14,15.1,20.5,10.4,46.7,3.3,5.671,100.0,18.4,1013.3,36.2,11.4,6.0
2021-12-15,12.6,16.9,9.3,74.9,8.1,2.012,100.0,15.6,1015.7,49.7,10.0,5.0
2021-12-16,10.3,15.1,7.3,65.9,3.8,2.15,100.0,12.0,1018.1,38.6,9.5,5.0
2021-12-17,9.3,12.6,6.6,84.2,6.7,7.547,100.0,18.5,1016.8,61.8,7.8,4.0
2021-12-18,8.7,10.9,6.6,84.7,6.1,16.051,100.0,19.0,1016.3,57.2,8.3,5.0
2021-12-19,8.9,13.0,5.9,65.3,2.6,0.091,0.0,21.8,1016.6,29.5,11.3,5.0
2021-12-20,6.7,8.5,4.8,77.2,2.9,26.078,100.0,24.4,1014.5,65.2,7.1,4.0
2021-12-21,6.9,8.8,4.7,94.6,6.1,25.599,100.0,29.5,1020.9,76.7,5.5,3.0
2021-12-22,9.1,10.9,7.6,93.2,8.0,5.824,100.0,20.9,1021.2,70.3,3.8,2.0
2021-12-23,8.8,11.6,6.4,89.0,7.1,0.832,100.0,16.6,1019.2,69.3,7.4,4.0
2021-12-24,8.3,10.5,6.0,84.2,5.8,2.301,100.0,15.9,1019.2,61.5,8.2,4.0
2021-12-25,6.8,11.1,3.6,78.3,3.3,0.046,0.0,8.4,1023.9,38.0,9.0,5.0
2021-12-26,8.0,13.4,3.3,68.6,2.2,0.0,0.0,10.9,1023.8,1.5,12.6,6.0
2021-12-27,8.8,14.4,4.7,64.0,2.1,0.0,0.0,13.8,1022.4,1.8,12.6,6.0
2021-12-28,8.5,13.1,5.4,62.3,1.5,0.0,0.0,9.6,1018.9,15.7,9.4,4.0
2021-12-29,9.0,13.9,4.8,64.9,2.4,0.0,0.0,9.4,1016.7,43.3,10.5,5.0
2021-12-30,10.4,14.5,6.8,66.0,4.1,0.0,0.0,11.2,1015.4,34.6,10.8,5.0
2021-12-31,11.3,15.2,8.5,69.1,5.7,0.0,0.0,14.6,1016.7,63.0,9.7,5.0
2022-01-01,10.3,12.7,7.5,79.1,6.8,4.526,100.0,14.5,1016.0,84.0,7.1,4.0
2022-01-02,10.7,14.2,8.7,82.2,7.7,0.237,0.0,16.6,1015.3,56.6,10.0,5.0
2022-01-03,9.9,14.0,7.5,78.4,6.0,2.335,100.0,13.6,1018.2,43.1,8.6,4.0
2022-01-04,9.9,13.4,5.9,81.3,6.8,0.597,100.0,17.2,1022.1,52.8,8.8,5.0
2022-01-05,10.6,13.2,8.3,84.3,8.0,0.64,100.0,13.0,1023.4,66.8,4.1,2.0
2022-01-06,12.1,17.8,7.3,63.4,4.7,0.0,0.0,18.2,1021.8,16.8,12.9,6.0
2022-01-07,11.3,16.5,7.2,57.9,3.0,0.0,0.0,11.2,1018.8,22.5,13.3,6.0
2022-01-08,12.7,19.4,7.1,48.2,1.6,0.0,0.0,13.1,1017.3,2.9,13.2,6.0
2022-01-09,12.8,18.5,8.4,57.0,4.2,0.0,0.0,22.3,1014.0,24.9,13.0,6.0
2022-01-10,9.6,14.0,6.2,60.0,1.9,0.0,0.0,16.6,1014.3,16.2,13.4,6.0
2022-01-11,9.7,15.6,5.0,56.1,0.8,0.0,0.0,9.2,1016.9,0.0,13.2,6.0
2022-01-12,10.6,16.5,5.5,50.9,0.4,0.0,0.0,13.8,1017.2,26.2,12.8,6.0
2022-01-13,10.9,15.0,7.8,52.9,1.5,3.156,100.0,20.5,1014.7,28.2,12.0,6.0
2022-01-14,8.1,10.4,6.0,91.3,6.7,22.858,100.0,27.7,1012.7,68.0,6.3,3.0
2022-01-15,6.7,10.1,4.8,90.6,5.2,8.592,100.0,24.1,1011.7,67.0,8.6,4.0
2022-01-16,5.9,7.9,2.6,84.3,3.4,19.152,100.0,18.4,1011.3,70.3,4.6,3.0
2022-01-17,3.2,7.2,0.4,60.5,-4.2,0.0,0.0,8.4,1020.4,29.3,14.4,6.0
2022-01-18,3.5,8.5,0.0,59.7,-3.9,0.0,0.0,12.0,1023.5,25.8,14.6,7.0
2022-01-19,3.7,6.6,0.6,83.7,1.2,18.69,100.0,35.3,1017.2,64.5,6.9,4.0
2022-01-20,3.3,6.5,0.1,67.5,-2.3,2.895,100.0,25.9,1025.0,38.1,12.0,5.0
2022-01-21,5.1,9.9,1.0,68.6,-0.4,0.0,0.0,11.2,1026.6,42.2,13.5,6.0
2022-01-22,5.8,11.9,0.6,59.4,-1.9,0.0,0.0,56.1,1020.1,8.9,14.3,7.0
2022-01-23,6.2,10.2,3.3,79.4,2.8,8.586,100.0,28.0,1016.1,54.9,8.8,5.0
2022-01-24,4.8,6.5,2.2,84.9,2.4,5.978,100.0,17.5,1019.3,74.0,6.0,3.0
2022-01-25,5.1,10.9,0.7,76.3,1.1,0.0,0.0,14.0,1019.8,24.6,12.7,6.0
2022-01-26,4.5,8.2,0.7,83.2,1.8,22.289,100.0,25.7,1014.1,58.3,9.1,5.0
2022-01-27,2.8,5.6,-0.5,91.8,1.5,26.449,100.0,27.2,1017.1,79.7,9.0,4.0
2022-01-28,4.5,6.4,2.8,96.0,3.9,15.058,100.0,18.5,1021.7,81.5,7.9,5.0
2022-01-29,5.6,9.5,2.7,86.9,3.5,3.988,100.0,13.4,1021.9,56.8,9.3,4.0
2022-01-30,7.2,13.3,2.3,71.6,2.0,0.0,0.0,14.7,1018.7,11.7,14.2,7.0
2022-01-31,7.2,12.0,3.6,68.8,1.7,0.823,100.0,12.6,1013.8,50.4,11.4,5.0
2022-02-01,7.9,11.9,4.8,79.1,4.3,5.214,100.0,11.5,1019.1,54.2,10.6,5.0
2022-02-02,10.2,15.4,5.0,55.0,0.9,0.0,0.0,20.1,1018.8,17.0,15.2,7.0
2022-02-03,10.9,15.7,6.2,52.7,1.3,0.137,0.0,26.3,1012.3,29.4,15.5,7.0
2022-02-04,6.9,8.4,5.3,79.7,3.6,15.48,100.0,25.9,1012.2,76.6,12.3,5.0
2022-02-05,7.2,9.0,5.4,92.5,6.0,14.983,100.0,19.3,1018.6,66.5,10.2,5.0
2022-02-06,8.4,11.7,5.7,85.4,6.0,1.314,100.0,19.7,1023.8,54.3,9.2,4.0
2022-02-07,9.6,12.6,6.0,81.2,6.4,3.868,100.0,16.0,1023.1,59.8,5.5,2.0
2022-02-08,10.6,17.5,5.5,69.4,4.7,0.0,0.0,12.7,1020.6,7.7,16.4,7.0
2022-02-09,9.8,15.8,6.5,64.8,3.1,1.418,100.0,36.8,1014.4,24.2,15.9,7.0
2022-02-10,5.9,7.6,4.5,89.8,4.4,8.888,100.0,34.2,1014.8,70.9,9.8,5.0
2022-02-11,7.6,11.9,4.5,80.3,4.3,1.177,100.0,19.5,1021.0,43.4,10.7,5.0
2022-02-12,9.0,15.0,4.2,67.8,3.0,0.0,0.0,7.8,1025.5,6.3,17.1,7.0
2022-02-13,11.1,18.2,4.6,52.3,0.7,0.0,0.0,13.1,1021.9,0.0,18.0,8.0
2022-02-14,9.7,13.8,6.7,72.3,4.8,0.0,0.0,18.6,1019.6,59.0,11.0,4.0
2022-02-15,9.8,14.1,6.6,77.3,5.8,0.0,0.0,12.9,1020.1,43.8,10.4,4.0
2022-02-16,9.5,14.1,6.5,74.9,5.1,0.0,0.0,13.3,1019.8,39.7,13.1,6.0
2022-02-17,10.5,15.9,4.6,65.6,3.7,0.0,0.0,13.0,1014.4,27.2,16.2,7.0
2022-02-18,12.1,18.0,6.6,53.4,2.2,0.0,0.0,8.0,1010.5,12.9,18.2,8.0
2022-02-19,10.4,12.6,8.5,66.7,4.3,0.046,0.0,17.8,1011.7,52.2,8.0,3.0
2022-02-20,10.5,15.8,7.5,77.7,6.5,0.0,0.0,21.8,1020.5,56.9,11.7,5.0
2022-02-21,11.1,17.6,7.2,75.9,6.8,0.0,0.0,22.7,1021.3,48.1,11.5,5.0
2022-02-22,12.2,18.6,6.9,59.4,3.8,0.0,0.0,11.5,1016.8,30.9,13.6,6.0
2022-02-23,16.1,23.2,8.8,38.8,0.7,0.0,0.0,18.0,1013.4,21.8,18.9,8.0
2022-02-24,13.6,17.3,8.5,54.4,3.7,0.778,100.0,31.1,1010.9,42.6,15.8,7.0
2022-02-25,8.2,9.5,7.0,85.8,5.9,20.718,100.0,34.1,1012.7,73.5,10.5,5.0
2022-02-26,8.8,11.4,6.6,90.0,7.3,6.789,100.0,28.4,1019.0,67.8,9.7,5.0
2022-02-27,10.5,15.3,5.7,79.0,6.7,0.0,0.0,7.1,1022.4,44.4,13.2,5.0
